"ESTU";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P3_5";"P4";"P5";"P6_1";"P6_2";"P6_3";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P8_1";"P8_2";"P8_3";"P8_4";"P9_1";"P9_2";"P9_3";"P10_1";"P10_2";"P10_3";"P10_4";"P11_1";"P11_2";"P11_3";"P11_4";"P11_5";"P12_1";"P12_2";"P12_3";"P12_4";"P12_5";"P13_1";"P13_2";"P13_3";"P13_4";"P13_5";"P13_6";"P13_7";"P14_1";"P14_2";"P14_3";"P14_4";"P14_5";"P14_6";"P15_1";"P15_2";"P15_3";"P15_4";"ESCFEMINIS";"P17";"P17A";"SITCONV";"TARHOGENTREV_1";"TARHOGENTREV_2";"TARHOGENTREV_8";"TARHOGENTREV_9";"TARHOGENTREV_HH";"TARHOGENTREV_MM";"TARHOGPAREJ_1";"TARHOGPAREJ_2";"TARHOGPAREJ_8";"TARHOGPAREJ_9";"TARHOGPAREJ_HH";"TARHOGPAREJ_MM";"HIJOMENOR_1";"HIJOMENOR_97";"HIJOMENOR_99";"HIJOMENOR_N";"CUIDADOHIJOS_1";"CUIDADOHIJOS_2";"CUIDADOHIJOS_8";"CUIDADOHIJOS_9";"CUIDADOHIJOS_HH";"CUIDADOHIJOS_MM";"CUIDADOHIJOSPAR_1";"CUIDADOHIJOSPAR_2";"CUIDADOHIJOSPAR_7";"CUIDADOHIJOSPAR_8";"CUIDADOHIJOSPAR_9";"CUIDADOHIJOSPAR_HH";"CUIDADOHIJOSPAR_MM";"P22";"TAREASCUI_1";"TAREASCUI_2";"TAREASCUI_8";"TAREASCUI_9";"TAREASCUI_HH";"TAREASCUI_MM";"P23_1";"P23_2";"P23_3";"P23_4";"P23_5";"P23_6";"P23_7";"P23_8";"P23_9";"ESCIDEOL";"PARTICIPACIONG";"RECUVOTOG";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"TIPOJOR";"INGRESHOG";"CLASESOCIAL";"PAISNAC";"PAISNAC2";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"TARHOGENTREV";"TARHOGPAREJ";"HIJOMENOR";"CUIDADOHIJOS";"CUIDADOHIJOSPAR";"TAREASCUI";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOHOM";"PESOMUJ"
3428;14366;725;12;27;28;2;4;0;1;1;43;1;1;2;8;8;8;9;8;2;3;1;4;1;2;1;1;2;1;2;2;1;3;3;3;2;2;3;1;1;1;1;4;2;3;1;1;3;1;2;1;3;2;3;2;2;3;2;1;2;1;2;2;2;2;0;0;0;0;7;1;2;4;1;2;2;2;2;0;1;2;2;2;3;0;1;2;2;1;1;2;2;2;4;0;1;2;2;2;2;4;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;4;1;1;3;8;2;2;1;1;3;1;3;5;2;132;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";6;11;23;1;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;180;1;240;240;9996;1;1;6;3;4;0,8157;0,84289;1,0
3428;17812;886;12;27;28;2;4;0;2;1;56;1;9;2;0;10;10;8;98;3;3;2;1;2;1;2;2;1;1;1;2;3;1;3;3;2;1;2;9;9;1;2;2;3;2;1;1;3;1;3;3;1;3;3;3;2;3;3;1;2;1;2;2;2;2;0;0;0;0;5;1;2;6;1;1;2;2;0;15;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;2;2;3;2;10;1;2;3;4;1;3;1;3;7;1;5;12;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;0;"";"";7;11;23;2;25;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;15;9996;0;9996;9996;9996;2;2;3;7;5;0,83276;0,85795;1,0
3428;17849;891;12;27;28;2;4;0;2;1;77;1;2;2;3;6;5;8;98;4;3;1;4;2;3;3;3;3;3;2;2;1;3;1;3;4;4;4;2;1;1;2;1;3;4;3;3;3;1;3;8;3;2;3;3;3;3;2;1;2;1;2;2;2;2;0;0;0;0;5;2;0;96;1;2;2;2;0;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;2;3;3;3;8;1;2;3;4;2;2;2;0;0;0;1;96;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23;0;0;0;0;15;0;"";"";8;11;23;3;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9996;0;9996;9996;9996;2;2;3;12;6;0,82515;0,83481;1,0
3428;19967;1006;12;27;28;2;4;0;2;2;57;1;1;2;9;9;9;9;9;2;3;1;4;1;3;3;3;3;3;3;2;1;1;1;1;2;2;2;1;1;1;1;3;1;3;1;2;3;1;2;1;1;2;3;3;2;3;2;3;2;1;1;2;2;1;4;1;1;3;9;1;1;4;2;1;2;2;0;15;1;2;2;2;1;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;8;1;1;3;6;5;0;1;1;3;2;4;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";7;11;23;2;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;15;60;0;9996;9996;9996;1;1;4;3;2;0,85942;1,0;0,8406
3428;25067;1238;12;27;28;2;4;0;2;1;32;1;1;1;7;7;9;10;9;2;3;1;5;1;3;3;3;3;3;3;3;1;3;3;1;2;2;1;1;1;1;1;3;1;4;1;3;1;1;2;1;3;2;3;2;2;3;2;1;2;1;2;1;1;1;0;0;0;0;8;1;2;1;1;2;2;2;2;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;2;1;1;3;10;6;0;1;3;2;1;3;12;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;17;0;"";"";7;11;23;2;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;9996;0;9996;9996;9996;1;1;6;2;5;0,84749;0,86541;1,0
3428;41146;2069;12;27;28;2;4;0;2;1;18;3;1;2;7;7;6;7;7;3;3;1;4;1;2;3;1;3;1;3;1;1;3;3;1;3;1;2;1;1;1;1;1;2;3;1;2;1;1;3;1;3;2;3;2;3;3;2;3;1;1;1;2;1;1;0;0;0;0;6;2;0;6;1;2;2;2;3;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;4;0;3;6;2;4;6;0;0;0;4;12;2;317;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";7;11;23;2;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;180;9996;0;9996;9996;9996;0;9996;4;13;5;1,09398;1,10196;1,0
3428;146161;3858;12;27;28;2;4;0;2;2;43;1;2;2;5;5;0;10;0;4;1;4;1;1;3;2;2;2;2;2;2;3;3;1;3;1;1;4;1;1;1;1;4;3;1;3;1;1;3;3;3;3;2;3;3;2;3;3;3;2;2;2;2;2;2;4;2;4;4;0;2;0;2;1;1;2;2;0;0;0;0;0;0;96;96;1;2;2;1;1;2;2;2;24;0;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;2;0;3;10;6;0;1;3;2;1;5;3;1;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;7;0;"";"";13;11;23;1;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;9996;1;1440;9996;9996;0;9997;6;2;2;0,81666;1,0;0,8085
3428;151058;3914;12;27;28;2;4;0;2;1;64;1;1;2;8;7;8;9;7;2;3;1;4;1;3;3;3;3;1;3;2;1;1;3;3;1;1;1;1;1;1;1;1;1;2;1;1;3;1;3;1;1;3;3;3;3;3;3;1;2;1;1;2;2;1;0;0;0;0;9;1;2;3;2;1;2;2;0;40;2;1;2;2;0;20;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;1;1;3;11;5;0;2;0;0;0;2;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;11;0;"";"";13;11;23;1;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;40;20;0;9996;9996;9996;1;1;6;12;2;0,83276;0,85795;1,0
3428;67787;3084;12;27;0;3;3;0;1;1;67;1;1;1;8;8;5;9;8;3;3;2;2;1;2;2;2;2;3;2;2;3;1;1;3;4;4;4;1;1;1;1;2;2;3;2;3;3;1;3;1;1;3;3;3;3;3;3;3;2;2;2;2;1;2;0;0;0;0;5;1;2;3;2;1;2;2;0;35;2;1;2;2;0;35;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;1;3;11;4;0;2;0;0;0;2;1;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;1;0;1;0;8;1;"";"";8;11;23;3;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;35;35;0;9996;9996;9996;1;1;6;12;1;0,9957;1,04435;1,0
3428;47167;2401;12;27;0;3;2;0;2;2;39;1;1;2;10;10;10;10;10;1;3;1;5;1;3;3;3;3;3;3;2;1;3;3;3;2;1;2;1;1;1;1;4;1;4;2;2;3;1;2;3;1;3;3;3;3;3;3;3;1;1;1;1;1;2;4;1;2;4;10;1;1;1;1;2;2;2;2;0;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;1;1;1;3;6;6;0;1;3;5;1;6;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;"";"";8;11;23;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;9996;0;9996;9996;9996;1;1;4;5;6;1,0535;1,0;1,00491
3428;4154;196;12;27;0;3;2;0;2;1;71;1;9;2;7;7;6;10;4;4;3;3;5;1;8;2;2;2;3;2;2;1;1;1;3;3;3;3;1;1;1;1;4;3;3;1;2;1;8;2;1;1;3;3;3;3;3;3;3;2;1;2;2;2;2;0;0;0;0;6;1;2;3;2;2;1;2;98;98;2;2;1;2;98;98;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;6;1;9999;3;11;6;0;2;0;0;0;4;98;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;"";"";6;11;23;1;28;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;9998;0;9996;9996;9996;9999;9999;6;12;8;1,11742;1,17212;1,0
3428;40788;2051;12;27;0;3;3;0;2;1;49;1;1;1;9;8;8;10;8;3;3;2;5;1;1;8;1;1;1;8;1;3;3;3;3;1;2;2;1;1;1;1;8;1;3;2;1;3;1;2;1;3;3;3;3;3;3;3;3;2;1;2;2;2;2;0;0;0;0;5;1;2;4;1;2;2;2;4;0;1;2;2;2;5;0;1;2;2;1;1;2;2;2;2;0;2;1;2;2;2;0;3;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;7;1;21;3;5;2;2;1;3;8;1;2;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;4;0;"";"";7;11;23;2;30;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;300;1;120;3;9996;21;21;5;8;5;0,93855;0,98452;1,0
3428;36134;1823;12;27;0;3;3;0;1;2;52;1;1;2;10;9;10;10;10;1;1;2;5;1;3;3;3;3;3;3;2;1;2;3;1;1;1;1;1;1;1;1;2;1;4;1;4;3;1;2;1;3;3;3;3;3;3;3;1;2;1;2;2;2;1;1;1;1;2;10;1;1;4;1;2;2;2;2;0;1;1;2;2;1;30;1;2;2;1;2;2;2;1;99;99;2;2;2;1;2;98;98;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;3;1;1201;3;14;6;0;1;1;2;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;12;0;"";"";7;11;23;2;19;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;120;90;1;9999;9998;9996;1201;1201;6;2;2;0,97285;1,0;0,92498
3428;35349;1778;12;27;0;3;2;0;2;1;56;1;1;2;10;10;10;10;8;2;2;2;5;1;3;3;2;2;3;2;2;1;1;1;3;3;2;1;1;1;1;1;2;1;2;1;1;3;1;2;1;3;3;3;3;3;3;3;3;2;1;2;2;2;2;0;0;0;0;8;1;2;4;1;2;2;2;1;0;1;2;2;2;1;0;1;2;2;1;1;2;2;2;2;0;1;2;2;2;2;3;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;3;1;1;3;9;6;0;1;1;5;1;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";7;11;23;2;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;60;1;120;180;9996;1;1;6;5;2;1,07427;1,12943;1,0
3428;3526;167;12;32;0;3;2;0;2;1;48;1;1;2;8;8;9;9;8;2;3;1;5;1;3;3;3;3;3;2;2;1;3;3;3;1;2;3;1;1;1;1;2;1;3;1;3;3;3;3;1;1;2;3;2;2;3;3;1;2;1;2;2;2;2;0;0;0;0;7;1;2;4;1;1;2;2;4;0;1;1;2;2;5;0;1;2;2;3;1;1;2;2;4;0;1;1;2;2;2;6;0;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;3;1;21;3;15;3;1;1;3;2;1;5;12;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;25;0;0;0;0;25;0;"";"";6;11;23;1;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;300;3;240;360;9996;21;21;6;2;5;1,05328;1,10497;1,0
3428;32549;1641;12;32;0;3;3;0;2;2;42;1;1;2;8;8;8;8;7;2;3;4;4;1;3;3;2;3;3;2;2;1;3;3;3;2;1;1;1;1;1;1;2;1;3;1;3;3;1;2;1;3;2;3;3;1;3;3;1;2;1;2;2;2;2;2;2;2;2;7;1;1;4;1;1;2;2;4;0;1;1;2;2;1;30;1;2;2;1;1;1;2;2;3;30;1;1;2;2;2;2;30;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;5;1;2;3;7;2;3;7;0;0;0;4;3;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";7;11;23;2;25;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;90;1;210;150;9996;2;2;5;14;2;0,93875;1,0;0,90234
3428;22707;1122;12;32;0;3;3;0;2;1;65;1;2;1;4;4;2;7;4;4;2;1;2;1;2;2;2;1;1;2;2;3;1;2;3;4;3;2;1;1;1;1;1;4;1;1;1;3;9;3;3;3;3;3;3;2;3;3;1;2;2;2;2;2;2;0;0;0;0;5;1;2;3;1;2;2;2;2;0;1;2;2;2;1;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;2;3;5;1;2;3;8;6;0;2;0;0;0;1;2;1;0;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;29;1;"";"";7;11;23;2;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;60;0;9996;9996;9996;2;2;6;12;1;0,9957;1,04435;1,0
3428;18481;925;12;32;0;3;3;0;2;2;41;1;1;2;10;10;0;10;10;2;2;1;1;1;2;3;3;3;3;3;2;1;3;1;3;3;3;3;1;1;1;2;4;4;4;1;1;3;3;3;3;3;2;2;3;2;2;2;1;2;2;2;2;2;2;2;2;3;3;0;1;1;1;1;1;2;2;1;30;0;0;0;0;96;96;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;2;3;3;3;3;3;3;2;3;4;1;9999;3;6;4;0;1;1;5;1;5;4;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";8;11;23;3;15;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;90;9996;0;9996;9996;9996;9999;9999;4;5;3;0,93875;1,0;0,90234
3428;29877;1505;12;32;0;3;3;0;2;1;68;1;8;2;2;2;2;5;0;1;2;1;1;2;3;3;3;2;2;2;2;3;1;3;3;2;2;2;2;1;1;1;1;4;1;8;3;3;8;3;8;3;3;3;3;3;3;3;1;2;2;2;2;2;2;0;0;0;0;5;1;2;3;1;2;2;2;1;0;1;2;2;2;4;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;2;2;2;3;5;1;9999;3;8;1;5;1;1;1;1;2;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";7;11;23;2;22;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;240;0;9996;9996;9996;9999;9999;6;1;2;0,9957;1,04435;1,0
3428;37532;1894;12;32;0;3;1;0;2;2;31;1;1;2;9;8;10;10;10;2;3;2;5;1;3;2;2;2;3;3;2;3;3;3;3;2;2;1;1;1;2;1;3;2;3;1;3;3;1;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;1;4;4;2;9;1;1;3;1;2;2;2;2;0;1;1;2;2;2;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;4;1;21;3;10;4;0;1;1;2;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";7;11;23;2;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;120;0;9996;9996;9996;21;21;6;2;2;1,27662;1,0;1,28349
3428;2848;135;12;32;0;3;1;0;2;2;69;1;1;2;8;0;5;9;8;2;3;2;2;2;3;2;3;3;3;1;2;1;1;3;1;2;3;7;1;1;1;8;1;1;1;2;2;3;3;3;3;3;2;2;2;2;2;2;1;2;2;1;2;2;2;4;4;4;2;98;1;1;3;1;2;2;2;4;0;2;2;2;1;99;99;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;2;2;2;5;0;3;3;3;3;3;3;3;3;3;99;1;2;3;1;2;2;2;0;0;0;4;12;1;0;1;0;0;0;0;0;1;19;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5;0;0;0;0;0;0;0;0;4;0;96;1;1;2;0;90;1;"";"";6;11;23;1;26;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;240;9999;0;9996;9996;300;2;2;1;12;5;1,14921;1,0;1,15595
3428;44728;2264;12;32;0;3;2;0;2;2;44;1;8;2;0;0;0;0;0;2;3;9;2;2;3;1;3;3;3;1;2;1;1;1;3;2;3;3;1;1;1;1;1;1;9;2;9;3;8;3;8;3;3;3;3;2;3;3;3;2;2;2;2;2;2;4;4;4;4;5;1;1;4;1;1;2;2;2;30;1;2;2;2;2;0;1;2;2;1;1;2;2;2;9;0;1;1;2;2;2;5;30;2;0;0;0;0;96;96;3;3;3;3;3;3;3;3;3;99;1;9977;3;7;2;3;1;2;1;2;2;11;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;10;0;"";"";7;11;23;2;29;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;150;120;1;540;330;9996;9977;9977;5;1;6;1,0535;1,0;1,00491
3428;42413;2135;12;32;0;3;2;0;2;1;44;1;1;2;0;8;8;10;7;2;3;1;5;1;3;3;3;3;3;3;2;1;1;3;3;2;1;1;1;1;1;1;3;1;4;1;3;3;1;2;1;3;2;3;3;2;3;2;1;1;1;1;2;2;1;0;0;0;0;7;1;2;4;1;2;2;2;2;0;1;2;2;2;6;0;1;2;2;2;1;2;2;2;4;0;1;2;2;2;2;12;0;2;0;0;0;0;96;96;2;2;2;2;2;2;2;2;2;2;1;1201;3;8;1;3;1;1;9;1;3;4;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;10;0;"";"";7;11;23;2;19;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;120;360;2;240;720;9996;1201;1201;6;9;3;1,05227;1,1096;1,0
3428;60513;2890;12;32;0;3;2;0;2;1;65;1;1;1;5;5;6;8;4;3;3;4;5;1;2;2;3;3;1;1;2;3;1;1;3;4;3;3;1;1;1;1;1;3;1;1;1;3;1;2;1;1;3;3;3;3;3;3;3;2;1;2;2;2;2;0;0;0;0;5;1;2;3;1;2;2;2;1;0;1;2;2;2;8;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;1;2;2;0;30;3;3;3;3;3;3;3;3;3;4;1;1;3;6;2;1;2;0;0;0;3;96;2;340;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;7;0;"";"";8;11;23;3;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;60;480;0;9996;9996;30;1;1;4;12;6;1,11742;1,17212;1,0
3428;32589;1642;12;32;54;2;5;0;2;2;56;1;1;2;6;5;10;7;5;2;1;1;4;1;3;3;3;3;3;3;2;1;3;3;3;3;3;3;1;1;1;1;4;1;2;1;4;1;1;2;1;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;4;4;10;1;1;3;1;2;2;2;2;0;1;1;2;2;3;0;2;1;2;"";0;0;0;0;96;96;0;0;0;0;0;96;96;1;1;1;2;2;2;0;2;2;2;2;2;2;2;2;2;1;1;9977;3;11;6;0;1;1;2;1;2;5;1;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;15;0;"";"";7;11;23;2;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;120;180;0;9996;9996;120;9977;9977;6;2;4;0,81593;1,0;0,8047
